t,wall,fl1_hip_roll.pos,fl1_hip_roll.vel,fl1_hip_roll.tau,fl1_hip_roll.temp,fl1_hip_roll.volt,fl1_hip_roll.err,fl2_hip_pitch.pos,fl2_hip_pitch.vel,fl2_hip_pitch.tau,fl2_hip_pitch.temp,fl2_hip_pitch.volt,fl2_hip_pitch.err,fl3_knee_pitch.pos,fl3_knee_pitch.vel,fl3_knee_pitch.tau,fl3_knee_pitch.temp,fl3_knee_pitch.volt,fl3_knee_pitch.err,fl4_foot.pos,fl4_foot.vel,fl4_foot.tau,fl4_foot.temp,fl4_foot.volt,fl4_foot.err,fr1_hip_roll.pos,fr1_hip_roll.vel,fr1_hip_roll.tau,fr1_hip_roll.temp,fr1_hip_roll.volt,fr1_hip_roll.err,fr2_hip_pitch.pos,fr2_hip_pitch.vel,fr2_hip_pitch.tau,fr2_hip_pitch.temp,fr2_hip_pitch.volt,fr2_hip_pitch.err,fr3_knee_pitch.pos,fr3_knee_pitch.vel,fr3_knee_pitch.tau,fr3_knee_pitch.temp,fr3_knee_pitch.volt,fr3_knee_pitch.err,fr4_foot.pos,fr4_foot.vel,fr4_foot.tau,fr4_foot.temp,fr4_foot.volt,fr4_foot.err,bl1_hip_roll.pos,bl1_hip_roll.vel,bl1_hip_roll.tau,bl1_hip_roll.temp,bl1_hip_roll.volt,bl1_hip_roll.err,bl2_hip_pitch.pos,bl2_hip_pitch.vel,bl2_hip_pitch.tau,bl2_hip_pitch.temp,bl2_hip_pitch.volt,bl2_hip_pitch.err,bl3_knee_pitch.pos,bl3_knee_pitch.vel,bl3_knee_pitch.tau,bl3_knee_pitch.temp,bl3_knee_pitch.volt,bl3_knee_pitch.err,bl4_foot.pos,bl4_foot.vel,bl4_foot.tau,bl4_foot.temp,bl4_foot.volt,bl4_foot.err,br1_hip_roll.pos,br1_hip_roll.vel,br1_hip_roll.tau,br1_hip_roll.temp,br1_hip_roll.volt,br1_hip_roll.err,br2_hip_pitch.pos,br2_hip_pitch.vel,br2_hip_pitch.tau,br2_hip_pitch.temp,br2_hip_pitch.volt,br2_hip_pitch.err,br3_knee_pitch.pos,br3_knee_pitch.vel,br3_knee_pitch.tau,br3_knee_pitch.temp,br3_knee_pitch.volt,br3_knee_pitch.err,br4_foot.pos,br4_foot.vel,br4_foot.tau,br4_foot.temp,br4_foot.volt,br4_foot.err,fl1_hip_roll.kp,fl1_hip_roll.kd,fl1_hip_roll.tff,fl2_hip_pitch.kp,fl2_hip_pitch.kd,fl2_hip_pitch.tff,fl3_knee_pitch.kp,fl3_knee_pitch.kd,fl3_knee_pitch.tff,fl4_foot.kp,fl4_foot.kd,fl4_foot.tff,fr1_hip_roll.kp,fr1_hip_roll.kd,fr1_hip_roll.tff,fr2_hip_pitch.kp,fr2_hip_pitch.kd,fr2_hip_pitch.tff,fr3_knee_pitch.kp,fr3_knee_pitch.kd,fr3_knee_pitch.tff,fr4_foot.kp,fr4_foot.kd,fr4_foot.tff,bl1_hip_roll.kp,bl1_hip_roll.kd,bl1_hip_roll.tff,bl2_hip_pitch.kp,bl2_hip_pitch.kd,bl2_hip_pitch.tff,bl3_knee_pitch.kp,bl3_knee_pitch.kd,bl3_knee_pitch.tff,bl4_foot.kp,bl4_foot.kd,bl4_foot.tff,br1_hip_roll.kp,br1_hip_roll.kd,br1_hip_roll.tff,br2_hip_pitch.kp,br2_hip_pitch.kd,br2_hip_pitch.tff,br3_knee_pitch.kp,br3_knee_pitch.kd,br3_knee_pitch.tff,br4_foot.kp,br4_foot.kd,br4_foot.tff
21.100,14:16:30.907,-0.89208,-0.00099,0.01526,24.0,55.0,1,1.70310,-0.00099,0.00916,24.0,54.0,1,0.42134,-0.00099,-0.00916,24.0,55.0,1,-0.53731,-0.00229,0.00229,24.0,55.0,1,0.50412,-0.00099,0.00305,24.0,54.0,1,-1.43988,-0.00099,-0.02136,24.0,54.0,1,-0.08984,-0.00099,0.07019,24.0,54.0,1,2.82311,-0.00229,-0.00687,24.0,54.0,1,0.58728,-0.00099,0.00305,25.0,54.0,1,-1.46315,-0.00099,0.03967,24.0,55.0,1,-0.10014,-0.00099,-0.00916,24.0,54.0,1,-1.19383,-0.00229,0.00839,24.0,54.0,1,-0.47055,-0.00099,-0.00305,25.0,54.0,1,1.38762,-0.00099,-0.02136,24.0,54.0,1,0.00095,-0.00099,-0.03967,25.0,55.0,1,-0.19665,-0.00229,0.00076,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
21.200,14:16:31.007,-0.89208,-0.00099,-0.01526,24.0,55.0,1,1.70310,-0.00099,0.03967,24.0,54.0,1,0.42134,-0.00099,0.00305,24.0,55.0,1,-0.53731,-0.00229,-0.00534,24.0,55.0,1,0.50412,-0.00099,-0.02136,24.0,54.0,1,-1.43988,-0.00099,-0.02136,24.0,54.0,1,-0.08984,-0.00099,-0.02136,24.0,54.0,1,2.82311,-0.00229,-0.00229,24.0,54.0,1,0.58728,-0.00099,0.00916,25.0,54.0,1,-1.46315,-0.00099,0.01526,24.0,55.0,1,-0.10014,-0.00099,-0.03357,24.0,54.0,1,-1.19383,-0.00229,0.00076,24.0,54.0,1,-0.47055,-0.00099,-0.03357,25.0,54.0,1,1.38762,-0.00099,-0.03357,24.0,54.0,1,0.00095,-0.00099,-0.02747,25.0,55.0,1,-0.19665,-0.00229,-0.00076,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
21.300,14:16:31.107,-0.89208,-0.00099,-0.01526,24.0,55.0,1,1.70310,-0.00099,0.02747,24.0,54.0,1,0.42134,-0.00099,0.02136,24.0,55.0,1,-0.53731,-0.00229,-0.00076,24.0,55.0,1,0.50412,-0.00099,-0.05188,24.0,54.0,1,-1.43988,-0.00099,0.03357,24.0,54.0,1,-0.08984,-0.00099,0.02136,24.0,54.0,1,2.82311,-0.00229,0.00381,24.0,54.0,1,0.58728,-0.00099,-0.02136,25.0,54.0,1,-1.46315,-0.00099,0.05188,24.0,55.0,1,-0.10014,-0.00099,-0.00305,24.0,54.0,1,-1.19383,-0.00229,0.00381,24.0,54.0,1,-0.47055,-0.00099,-0.02136,25.0,54.0,1,1.38762,-0.00099,0.03357,24.0,54.0,1,0.00095,-0.00099,-0.07019,25.0,55.0,1,-0.19665,-0.00229,-0.00076,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
21.400,14:16:31.207,-0.89208,-0.00099,-0.07629,24.0,55.0,1,1.70310,-0.00099,-0.00916,24.0,54.0,1,0.42134,-0.00099,-0.03967,24.0,55.0,1,-0.53731,-0.00229,-0.00076,24.0,55.0,1,0.50412,-0.00099,-0.03357,24.0,54.0,1,-1.43988,-0.00099,0.00916,24.0,54.0,1,-0.08984,-0.00099,0.01526,24.0,54.0,1,2.82311,-0.00229,0.00381,24.0,54.0,1,0.58728,-0.00099,0.00305,25.0,54.0,1,-1.46315,-0.00099,0.03357,24.0,55.0,1,-0.10014,-0.00099,0.00305,24.0,54.0,1,-1.19383,-0.00229,0.00229,24.0,54.0,1,-0.47055,-0.00099,-0.02136,25.0,54.0,1,1.38762,-0.00099,0.00916,24.0,54.0,1,0.00095,-0.00099,-0.05188,25.0,55.0,1,-0.19665,-0.00229,-0.00534,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
21.500,14:16:31.307,-0.89208,-0.00099,-0.05188,24.0,55.0,1,1.70310,-0.00099,-0.00916,24.0,54.0,1,0.42134,-0.00099,0.01526,24.0,55.0,1,-0.53731,-0.00229,-0.00381,24.0,55.0,1,0.50412,-0.00099,-0.08240,24.0,54.0,1,-1.43988,-0.00099,-0.00305,24.0,54.0,1,-0.08984,-0.00099,0.00305,24.0,54.0,1,2.82311,-0.00229,-0.00076,24.0,54.0,1,0.58728,-0.00099,-0.02747,25.0,54.0,1,-1.46315,-0.00099,0.03357,24.0,55.0,1,-0.10014,-0.00099,-0.05188,24.0,54.0,1,-1.19383,-0.00229,0.00687,24.0,54.0,1,-0.47055,-0.00099,0.00305,25.0,54.0,1,1.38762,-0.00099,-0.00916,24.0,54.0,1,0.00095,-0.00099,-0.01526,25.0,55.0,1,-0.19665,-0.00229,-0.00381,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
21.600,14:16:31.407,-0.89208,-0.00099,-0.04578,24.0,55.0,1,1.70310,-0.00099,-0.00305,24.0,54.0,1,0.42134,-0.00099,0.00916,24.0,55.0,1,-0.53731,-0.00229,-0.00534,24.0,55.0,1,0.50412,-0.00099,-0.00916,24.0,54.0,1,-1.43988,-0.00099,-0.02136,24.0,54.0,1,-0.08984,-0.00099,0.02136,24.0,54.0,1,2.82311,-0.00229,-0.00076,24.0,54.0,1,0.58728,-0.00099,-0.01526,25.0,54.0,1,-1.46315,-0.00099,0.06409,24.0,55.0,1,-0.10014,-0.00099,-0.02747,24.0,54.0,1,-1.19383,-0.00229,0.00687,24.0,54.0,1,-0.47055,-0.00099,-0.02136,25.0,54.0,1,1.38762,-0.00099,0.02136,24.0,54.0,1,0.00095,-0.00099,0.00305,25.0,55.0,1,-0.19665,-0.00229,-0.00687,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
21.700,14:16:31.507,-0.89208,-0.00099,-0.01526,24.0,55.0,1,1.70310,-0.00099,0.02136,24.0,54.0,1,0.42134,-0.00099,-0.00305,24.0,55.0,1,-0.53731,-0.00229,-0.00534,24.0,55.0,1,0.50412,-0.00099,0.00916,24.0,54.0,1,-1.43988,-0.00099,-0.00916,24.0,54.0,1,-0.08984,-0.00099,0.02747,24.0,54.0,1,2.82311,-0.00229,-0.00687,24.0,54.0,1,0.58728,-0.00099,-0.03357,25.0,54.0,1,-1.46315,-0.00099,0.03357,24.0,55.0,1,-0.10014,-0.00099,-0.01526,24.0,54.0,1,-1.19383,-0.00229,0.00381,24.0,54.0,1,-0.47055,-0.00099,-0.03357,25.0,54.0,1,1.38762,-0.00099,-0.03357,24.0,54.0,1,0.00095,-0.00099,0.00305,25.0,55.0,1,-0.19665,-0.00229,-0.00687,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
21.800,14:16:31.607,-0.89208,-0.00099,-0.05188,24.0,55.0,1,1.70310,-0.00099,-0.02747,24.0,54.0,1,0.42134,-0.00099,-0.02136,24.0,55.0,1,-0.53731,-0.00229,-0.00381,24.0,55.0,1,0.50412,-0.00099,-0.02136,24.0,54.0,1,-1.43988,-0.00099,-0.05188,24.0,54.0,1,-0.08984,-0.00099,0.02747,24.0,54.0,1,2.82311,-0.00229,-0.00534,24.0,54.0,1,0.58728,-0.00099,0.00916,25.0,54.0,1,-1.46315,-0.00099,0.03967,24.0,55.0,1,-0.10014,-0.00099,0.00305,24.0,54.0,1,-1.19383,-0.00229,0.00381,24.0,54.0,1,-0.47055,-0.00099,0.00305,25.0,54.0,1,1.38762,-0.00099,-0.03357,24.0,54.0,1,0.00095,-0.00099,-0.05798,25.0,55.0,1,-0.19665,-0.00229,-0.00534,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
21.900,14:16:31.707,-0.89208,-0.00099,-0.02136,24.0,55.0,1,1.70310,-0.00099,0.06409,24.0,54.0,1,0.42134,-0.00099,0.00305,24.0,55.0,1,-0.53731,-0.00229,0.00076,24.0,55.0,1,0.50412,-0.00099,0.01526,24.0,54.0,1,-1.43988,-0.00099,0.00305,24.0,54.0,1,-0.08984,-0.00099,0.00916,24.0,54.0,1,2.82311,-0.00229,0.00687,24.0,54.0,1,0.58728,-0.00099,0.07019,25.0,54.0,1,-1.46315,-0.00099,-0.03967,24.0,55.0,1,-0.10014,-0.00099,-0.01526,24.0,54.0,1,-1.19383,-0.00229,0.00687,24.0,54.0,1,-0.47055,-0.00099,0.00305,25.0,54.0,1,1.38762,-0.00099,0.03967,24.0,54.0,1,0.00095,-0.00099,0.02747,25.0,55.0,1,-0.19665,-0.00229,0.00229,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
22.000,14:16:31.807,-0.89208,-0.00099,-0.02747,24.0,55.0,1,1.70310,-0.00099,-0.02136,24.0,54.0,1,0.42134,-0.00099,-0.01526,24.0,55.0,1,-0.53731,-0.00229,0.00076,24.0,55.0,1,0.50412,-0.00099,0.00305,24.0,54.0,1,-1.43988,-0.00099,-0.02136,24.0,54.0,1,-0.08984,-0.00099,0.02747,24.0,54.0,1,2.82311,-0.00229,0.00381,24.0,54.0,1,0.58728,-0.00099,0.00305,25.0,54.0,1,-1.46315,-0.00099,-0.02747,24.0,55.0,1,-0.10014,-0.00099,0.00305,24.0,54.0,1,-1.19383,-0.00229,0.00381,24.0,54.0,1,-0.47055,-0.00099,-0.00916,25.0,54.0,1,1.38762,-0.00099,-0.05188,24.0,54.0,1,0.00095,-0.00099,0.08240,25.0,55.0,1,-0.19665,-0.00229,-0.00381,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
22.100,14:16:31.907,-0.89208,-0.00099,-0.02136,24.0,55.0,1,1.70310,-0.00099,0.00305,24.0,54.0,1,0.42134,-0.00099,0.02747,24.0,55.0,1,-0.53731,-0.00229,-0.00992,24.0,55.0,1,0.50412,-0.00099,-0.00305,24.0,54.0,1,-1.43988,-0.00099,0.02136,24.0,54.0,1,-0.08984,-0.00099,0.02136,24.0,54.0,1,2.82311,-0.00229,-0.00076,24.0,54.0,1,0.58728,-0.00099,0.02136,25.0,54.0,1,-1.46315,-0.00099,0.05188,24.0,55.0,1,-0.10014,-0.00099,-0.01526,24.0,54.0,1,-1.19383,-0.00229,0.00534,24.0,54.0,1,-0.47055,-0.00099,0.01526,25.0,54.0,1,1.38762,-0.00099,-0.03967,24.0,54.0,1,0.00095,-0.00099,-0.03357,25.0,55.0,1,-0.19665,-0.00229,-0.00381,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
22.200,14:16:32.007,-0.89208,-0.00099,-0.00305,24.0,55.0,1,1.70310,-0.00099,-0.03967,24.0,54.0,1,0.42134,-0.00099,0.00305,24.0,55.0,1,-0.53731,-0.00229,-0.00229,24.0,55.0,1,0.50412,-0.00099,0.00305,24.0,54.0,1,-1.43988,-0.00099,-0.04578,24.0,54.0,1,-0.08984,-0.00099,0.03357,24.0,54.0,1,2.82311,-0.00229,-0.00381,24.0,54.0,1,0.58728,-0.00099,0.02747,25.0,54.0,1,-1.46315,-0.00099,0.00916,24.0,55.0,1,-0.10014,-0.00099,-0.02747,24.0,54.0,1,-1.19383,-0.00229,0.00992,24.0,54.0,1,-0.47055,-0.00099,-0.02136,25.0,54.0,1,1.38762,-0.00099,0.03357,24.0,54.0,1,0.00095,-0.00099,0.00305,25.0,55.0,1,-0.19665,-0.00229,-0.00229,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
22.300,14:16:32.107,-0.89208,-0.00099,-0.05798,24.0,55.0,1,1.70310,-0.00099,0.03357,24.0,54.0,1,0.42134,-0.00099,-0.02136,24.0,55.0,1,-0.53731,-0.00229,-0.00687,24.0,55.0,1,0.50412,-0.00099,0.00305,24.0,54.0,1,-1.43988,-0.00099,-0.04578,24.0,54.0,1,-0.08984,-0.00099,0.08850,24.0,54.0,1,2.82311,-0.00229,-0.00076,24.0,54.0,1,0.58728,-0.00099,0.03967,25.0,54.0,1,-1.46315,-0.00099,0.08850,24.0,55.0,1,-0.10014,-0.00099,-0.04578,24.0,54.0,1,-1.19383,-0.00229,0.00381,24.0,54.0,1,-0.47055,-0.00099,-0.01526,25.0,54.0,1,1.38762,-0.00099,0.01526,24.0,54.0,1,0.00095,-0.00099,0.02747,25.0,55.0,1,-0.19665,-0.00229,-0.00076,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
22.400,14:16:32.207,-0.89208,-0.00099,0.00916,24.0,55.0,1,1.70310,-0.00099,-0.00305,24.0,54.0,1,0.42134,-0.00099,0.00305,24.0,55.0,1,-0.53731,-0.00229,-0.00076,24.0,55.0,1,0.50412,-0.00099,0.00305,24.0,54.0,1,-1.43988,-0.00099,-0.00305,24.0,54.0,1,-0.08984,-0.00099,0.06409,24.0,54.0,1,2.82311,-0.00229,-0.00839,24.0,54.0,1,0.58728,-0.00099,-0.04578,25.0,54.0,1,-1.46315,-0.00099,-0.02747,24.0,55.0,1,-0.10014,-0.00099,0.01526,24.0,54.0,1,-1.19383,-0.00229,-0.00076,24.0,54.0,1,-0.47055,-0.00099,-0.02747,25.0,54.0,1,1.38762,-0.00099,0.06409,24.0,54.0,1,0.00095,-0.00099,0.02136,25.0,55.0,1,-0.19665,-0.00229,0.00076,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
22.500,14:16:32.307,-0.89208,-0.00099,-0.02747,24.0,55.0,1,1.70310,-0.00099,0.02747,24.0,54.0,1,0.42134,-0.00099,-0.03357,24.0,55.0,1,-0.53731,-0.00229,-0.00381,24.0,55.0,1,0.50412,-0.00099,-0.02747,24.0,54.0,1,-1.43988,-0.00099,-0.04578,24.0,54.0,1,-0.08984,-0.00099,0.04578,24.0,54.0,1,2.82311,-0.00229,-0.00687,24.0,54.0,1,0.58728,-0.00099,0.03357,25.0,54.0,1,-1.46315,-0.00099,0.00916,24.0,55.0,1,-0.10014,-0.00099,-0.00305,24.0,54.0,1,-1.19383,-0.00229,-0.00076,24.0,54.0,1,-0.47055,-0.00099,0.08850,25.0,54.0,1,1.38762,-0.00099,0.03357,24.0,54.0,1,0.00095,-0.00099,0.08240,25.0,55.0,1,-0.19665,-0.00229,-0.00534,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
22.600,14:16:32.407,-0.89208,-0.00099,0.00916,24.0,55.0,1,1.70310,-0.00099,0.02747,24.0,54.0,1,0.42134,-0.00099,-0.01526,24.0,55.0,1,-0.53731,-0.00229,-0.00381,24.0,55.0,1,0.50412,-0.00099,-0.05188,24.0,54.0,1,-1.43988,-0.00099,-0.02747,24.0,54.0,1,-0.08984,-0.00099,0.08240,24.0,54.0,1,2.82311,-0.00229,-0.01297,24.0,54.0,1,0.58728,-0.00099,0.00305,25.0,54.0,1,-1.46315,-0.00099,0.02136,24.0,55.0,1,-0.10014,-0.00099,0.00305,24.0,54.0,1,-1.19383,-0.00229,0.01144,24.0,54.0,1,-0.47055,-0.00099,0.00305,25.0,54.0,1,1.38762,-0.00099,0.00305,24.0,54.0,1,0.00095,-0.00099,0.02136,25.0,55.0,1,-0.19665,-0.00229,-0.00381,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
22.700,14:16:32.507,-0.89208,-0.00099,-0.03967,24.0,55.0,1,1.70310,-0.00099,0.03967,24.0,54.0,1,0.42134,-0.00099,-0.02747,24.0,55.0,1,-0.53731,-0.00229,-0.00687,24.0,55.0,1,0.50412,-0.00099,-0.11292,24.0,54.0,1,-1.43988,-0.00099,-0.02136,24.0,54.0,1,-0.08984,-0.00099,0.00916,24.0,54.0,1,2.82311,-0.00229,0.00229,24.0,54.0,1,0.58728,-0.00099,0.00305,25.0,54.0,1,-1.46315,-0.00099,0.05188,24.0,55.0,1,-0.10014,-0.00099,0.02747,24.0,54.0,1,-1.19383,-0.00229,0.00687,24.0,54.0,1,-0.47055,-0.00099,-0.02136,25.0,54.0,1,1.38762,-0.00099,0.07019,24.0,54.0,1,0.00095,-0.00099,-0.02747,25.0,55.0,1,-0.19665,-0.00229,-0.00229,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
22.800,14:16:32.607,-0.89208,-0.00099,-0.02747,24.0,55.0,1,1.70310,-0.00099,0.00916,24.0,54.0,1,0.42134,-0.00099,-0.05798,24.0,55.0,1,-0.53731,-0.00229,-0.00381,24.0,55.0,1,0.50412,-0.00099,0.06409,24.0,54.0,1,-1.43988,-0.00099,-0.04578,24.0,54.0,1,-0.08984,-0.00099,0.03967,24.0,54.0,1,2.82311,-0.00229,0.00381,24.0,54.0,1,0.58728,-0.00099,0.03967,25.0,54.0,1,-1.46315,-0.00099,-0.00916,24.0,55.0,1,-0.10014,-0.00099,-0.00916,24.0,54.0,1,-1.19383,-0.00229,0.00076,24.0,54.0,1,-0.47055,-0.00099,-0.02136,25.0,54.0,1,1.38762,-0.00099,0.05188,24.0,54.0,1,0.00095,-0.00099,0.04578,25.0,55.0,1,-0.19665,-0.00229,-0.00076,24.0,54.0,1,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,-0.0000,0.00,0.00,0.0000
