M9 —— 步態（★★★ 承重、連續、動態觸地）　模式：播放 A_kp250_walk.json

⚠️⚠️ 確認：狗趴在地上、16 顆洩力、**吊帶掛在 292 mm 以下且鬆弛**、
      **地面淨空且留出走動空間**、第二個終端機備著 estop。

✅ 結構檢查通過
✅ 16 顆全部洩力中
✅ mc_ctrl PID=2411 狀態=S
✅ 機身姿態 roll -0.3° pitch +0.8°
✅ 前後膝反號（後腿往前彎，原廠預設）

軌跡檔：前進　duty 0.8 ω 1.4 d_step 0.1 x_off -0.03 g_c 0.048 z_sag 0.0360

RL policy：cpg_rl_max_v2_3_np.npz　preset v2.3　obs 66 act 10　sha 5a9de707c38b
  指令 vx 0.3 wz 0　混合比例 1　起步淡入 50 步
✅ 基準步態與 policy 訓練基準一致（說兩次）
✅ 推論 0.18 ms/步（預算 10 ms）

互動模式　最壞情況 52.0 秒：
  站起來 6.5 ＋ 等①10 ＋ 降增益 1.5 ＋ 淡入 3.0 ＋ 走 10 ＋ 淡出 3.0 ＋ 升增益 1.5 ＋ 等③10 ＋ 趴下 6.5
  （等②就是「走」那段；三個等待逾時都是自動往下走，不是中止）
✅ 在承重上限 60 秒之內

步態最大命令速度 9.61 rad/s（bl3_knee_pitch）　上限 14.0
✅ 在上限內（⚠️ 保護門檻 --vmax 18.0 必須高於這個，否則會誤中止）
✅ 步態全程在機構限位內

增益：步態 ABAD 60 / HIP·KNEE 250　kd 2.0（站立段一律 250）　輪 **kp 0** kd 0.5（純阻尼）
保護：力矩 ABAD 50 / HIP 50 / KNEE 70、硬上限 120
      誤差 0.6 rad、速度 18.0 rad/s、傾角 ±20°、迴圈間隔 250 ms

✅ 已凍結 mc_ctrl（T）

     t           階段     kp     最大|誤差|    最大|τ|               關節   roll  pitch      輪速
 22.24     GAIT_OUT    250     0.1234    19.31   bl3_knee_pitch   +4.1   -2.6    3.15
 22.49     GAIT_OUT    250     0.1364    22.58   br3_knee_pitch   +5.8   -2.4    1.18
 22.75     GAIT_OUT    250     0.0929    19.81   bl3_knee_pitch   +3.2   -2.5    0.91
 23.00     GAIT_OUT    250     0.0891    15.59   bl3_knee_pitch   +3.5   -2.3    0.23
 23.25     GAIT_OUT    250     0.0818    13.98   br3_knee_pitch   +3.7   -2.2    0.03

  ▸ GAIT_OUT 結束（時間到），進入 KP_UP

 23.51        KP_UP    250     0.0818    14.00   br3_knee_pitch   +3.4   -2.1    0.00
 23.76        KP_UP    250     0.0807    13.99   br3_knee_pitch   +3.2   -2.0    0.00
 24.01        KP_UP    250     0.0799    14.02   br3_knee_pitch   +2.9   -1.9    0.00
 24.26        KP_UP    250     0.0538    13.67   fr3_knee_pitch   +2.5   -2.0    0.18
 24.51        KP_UP    250     0.0564    13.98   br3_knee_pitch   +2.4   -2.2    0.01
 24.76        KP_UP    250     0.0564    13.97   br3_knee_pitch   +2.3   -2.1    0.00

  ▸ KP_UP 結束（時間到），進入 STOPPED

 25.01      STOPPED    250     0.0564    14.12   br3_knee_pitch   +2.2   -2.0    0.00
 25.27      STOPPED    250     0.0564    13.95   br3_knee_pitch   +2.0   -2.0    0.00
 25.52      STOPPED    250     0.0564    14.00   br3_knee_pitch   +1.9   -1.9    0.00
 25.78      STOPPED    250     0.0564    13.97   br3_knee_pitch   +1.8   -1.9    0.00
 26.03      STOPPED    250     0.0564    14.03   br3_knee_pitch   +1.8   -1.9    0.00
 26.28      STOPPED    250     0.0564    13.98   br3_knee_pitch   +1.7   -1.8    0.01
 26.54      STOPPED    250     0.0564    13.95   br3_knee_pitch   +1.6   -1.8    0.00
 26.79      STOPPED    250     0.0568    14.10   br3_knee_pitch   +1.6   -1.8    0.03
 27.04      STOPPED    250     0.0564    13.95   br3_knee_pitch   +1.5   -1.9    0.04
 27.29      STOPPED    250     0.0560    13.94   br3_knee_pitch   +1.4   -1.9    0.01
 27.54      STOPPED    250     0.0560    13.93   br3_knee_pitch   +1.4   -1.9    0.00
 27.79      STOPPED    250     0.0560    13.94   br3_knee_pitch   +1.4   -1.9    0.00
 28.05      STOPPED    250     0.0560    13.88   br3_knee_pitch   +1.4   -1.9    0.00
 28.30      STOPPED    250     0.0560    13.92   br3_knee_pitch   +1.3   -1.9    0.00
 28.55      STOPPED    250     0.0560    13.96   br3_knee_pitch   +1.3   -1.9    0.00
 28.81      STOPPED    250     0.0560    13.88   br3_knee_pitch   +1.3   -1.8    0.00
 29.06      STOPPED    250     0.0560    13.94   br3_knee_pitch   +1.3   -1.8    0.02
 29.31      STOPPED    250     0.0560    13.89   br3_knee_pitch   +1.3   -1.8    0.00
 29.57      STOPPED    250     0.0560    13.90   br3_knee_pitch   +1.3   -1.8    0.00
 29.82      STOPPED    250     0.0560    13.99   br3_knee_pitch   +1.2   -1.8    0.00
 30.07      STOPPED    250     0.0560    13.91   br3_knee_pitch   +1.2   -1.8    0.00
 30.33      STOPPED    250     0.0560    13.89   br3_knee_pitch   +1.2   -1.8    0.00
 30.58      STOPPED    250     0.0560    13.95   br3_knee_pitch   +1.2   -1.8    0.00
 30.83      STOPPED    250     0.0560    13.92   br3_knee_pitch   +1.2   -1.8    0.00
 31.08      STOPPED    250     0.0560    13.93   br3_knee_pitch   +1.2   -1.8    0.00
 31.34      STOPPED    250     0.0564    13.88   br3_knee_pitch   +1.2   -1.8    0.00
 31.59      STOPPED    250     0.0564    13.83   br3_knee_pitch   +1.2   -1.8    0.00
 31.84      STOPPED    250     0.0564    13.86   br3_knee_pitch   +1.2   -1.8    0.00
 32.10      STOPPED    250     0.0564    13.89   br3_knee_pitch   +1.2   -1.8    0.00
 32.35      STOPPED    250     0.0564    13.90   br3_knee_pitch   +1.2   -1.8    0.00

  ▸ STOPPED 結束（按下 Enter），進入 SIT_crouch

 32.60   SIT_crouch    250     0.0395    11.82   fr3_knee_pitch   +1.2   -1.7    0.09
 32.85   SIT_crouch    250     0.0453    12.81   br3_knee_pitch   +1.0   -1.6    0.13
 33.11   SIT_crouch    250     0.0484    14.09   fr3_knee_pitch   +1.1   -1.5    0.20
 33.36   SIT_crouch    250     0.0427    15.10   fr3_knee_pitch   +1.1   -1.5    0.22
 33.61   SIT_crouch    250     0.0452    16.76   fr3_knee_pitch   +1.3   -1.6    0.56
 33.87   SIT_crouch    250     0.0605    16.58   bl3_knee_pitch   +0.9   -1.6    0.25

  ▸ SIT_crouch 結束（時間到），進入 SIT_hold

 34.12     SIT_hold    250     0.0683    17.12   bl3_knee_pitch   +1.0   -1.9    0.03
 34.37     SIT_hold    250     0.0683    17.09   bl3_knee_pitch   +1.0   -1.8    0.00
 34.63     SIT_hold    250     0.0683    17.12   bl3_knee_pitch   +1.0   -1.8    0.00
 34.88     SIT_hold    250     0.0683    17.07   bl3_knee_pitch   +1.0   -1.8    0.01
 35.13     SIT_hold    250     0.0686    17.26   bl3_knee_pitch   +1.0   -1.8    0.01
 35.38     SIT_hold    250     0.0686    17.30   bl3_knee_pitch   +1.0   -1.8    0.00

  ▸ SIT_hold 結束（時間到），進入 SIT_LIE

 35.64      SIT_LIE    250     0.0561    14.72   fl3_knee_pitch   +0.9   -1.7    0.26
 35.89      SIT_LIE    250     0.0550    16.60   br3_knee_pitch   +1.0   -1.5    1.26
 36.15      SIT_LIE    250     0.0637    18.07   br3_knee_pitch   +0.8   -0.9    1.76
 36.40      SIT_LIE    250     0.0813    21.62   fl3_knee_pitch   +0.7   -0.1    1.21
 36.66      SIT_LIE    250     0.0750    17.60   fl3_knee_pitch   +0.1   +1.0    0.26
 36.91      SIT_LIE    250     0.0166     3.41    fr2_hip_pitch   -0.1   +0.7    0.04

  ▸ SIT_LIE 結束（時間到），進入 RAMP_DOWN

 37.16    RAMP_DOWN    222     0.0134     2.92    fr2_hip_pitch   -0.0   +0.6    0.00
 37.42    RAMP_DOWN    190     0.0134     2.55    fr2_hip_pitch   -0.0   +0.6    0.00
 37.67    RAMP_DOWN    159     0.0137     2.11     fr1_hip_roll   -0.1   +0.6    0.00
 37.92    RAMP_DOWN    127     0.0137     1.73     fr1_hip_roll   -0.1   +0.6    0.00
 38.17    RAMP_DOWN     96     0.0137     1.39    fr2_hip_pitch   -0.1   +0.6    0.01
 38.43    RAMP_DOWN     64     0.0137     0.91     fr1_hip_roll   -0.1   +0.6    0.00
 38.68    RAMP_DOWN     32     0.0141     0.51     fr1_hip_roll   -0.1   +0.6    0.00

✅ 互動流程走完（38.9 s）

============================================================================
✅ 序列完整跑完

關節                     峰值τ      門檻      用掉      ★超標筆數    (未濾)      剔除跳點
fl1_hip_roll        -31.45      50     63%          0       0         1
fl2_hip_pitch       -40.91      50     82%          0       0         1
fl3_knee_pitch      +48.78      70     70%          0       0         0
fr1_hip_roll        +30.88      50     62%          0       0         0
fr2_hip_pitch       -48.46      50     97%          0       0         1
fr3_knee_pitch      +44.70      70     64%          0       0         0
bl1_hip_roll        -24.34      50     49%          0       0         0
bl2_hip_pitch       -37.38      50     75%          0       0         0
bl3_knee_pitch      -51.60      70     74%          0       0         0
br1_hip_roll        +23.78      50     48%          1       2         1  ⚠️
br2_hip_pitch       +40.95      50     82%          0       0         0
br3_knee_pitch      -56.10      70     80%          0       0         0
  ⚠️⚠️ 有 1 筆超過門檻。**這一欄以前沒有，trip13 就是因此漏看的** ——
     當時 bl3 整趟 13 筆超標（峰值 114%），但收工表只印峰值，
     而最長連續只有 2 筆、沒到中止門檻，所以畫面上完全看不出來。
  ★ 共剔除 4 筆孤立反號跳點（單筆、與前後兩筆都反號且更大）。
    正常量級是每趟 0~3 筆；**上到十位數就不是感測雜訊，要查 SHM 解碼**。
    原始值都還在 JSON 的 `samples` 裡，沒有被改掉。

舊幀跳過 1 次（停頓後的追趕 tick，保護與紀錄未受污染）

迴圈：7788 次 / 38.94s = 200 Hz（目標 200）　最長單次間隔 14 ms @ t=26.00s

輪               淨轉動 rad     ≈ 滾動 mm
fl4_foot        -1.1513        -111
fr4_foot         1.9494         187
bl4_foot         1.2668         122
br4_foot        -2.3033        -221
  ⚠️ 這是總量，**包含懸空空轉** —— 模擬顯示空轉可佔八成。
     要判讀必須拆成觸地/懸空，事後用 `w` 欄的 position 做。

============================================================================
★ 現在腿還在承重。[Enter] 依原路徑坐回趴姿；[Ctrl-C] 立刻放手（會塌）

   > 
   （Ctrl-C：放手）

policy：421 步　退回 0 步　最慢 4.50 ms　★ 已退回開迴路：按停淡出：淡出段走純 A

📊 /home/robot/m_logs/M9_20260909_112653.json

⏸ mc_ctrl 仍在凍結中（PID 2411）。確認狗安全後：
      sudo kill -CONT 2411

📄 /home/robot/m_logs/M9_20260909_112653.log
